id,name,batch,batch_code,batch_order,one_liner,industry,subindustry,tags,yc_profile_url,batch_size,is_partial_batch,category,confidence,reason,chunk,category_first_pass,review_note,reviewed,full_stack_ai,caption
28883,Margin,Summer 2023,S23,20232,POS & operating system that makes liquor stores more money,B2B,B2B -> Retail,,https://www.ycombinator.com/companies/margin,220,False,not_ai,high,POS/OS for liquor stores; no AI,chunk_17,not_ai,,False,False,not AI
28923,Maven Bio,Summer 2023,S23,20232,The AI Platform for Life Sciences Intelligence,B2B,B2B,Generative AI|Biotech|Healthcare|Enterprise|Healthcare IT,https://www.ycombinator.com/companies/maven-bio,220,False,sells_ai_to_industry,high,AI market-intelligence platform sold to pharma/consulting firms,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28928,MediSearch,Summer 2023,S23,20232,Search engine for trustworthy medical information.,Healthcare,Healthcare -> Consumer Health and Wellness,Artificial Intelligence|Generative AI|Consumer Health Services|Digital Health|Healthcare,https://www.ycombinator.com/companies/medisearch,220,False,ai_other,high,Consumer medical-information search engine,chunk_17,ai_other,,False,False,other AI
28927,Metalware,Summer 2023,S23,20232,Firmware cybersecurity,B2B,B2B -> Security,DevSecOps|Hardware|GovTech|Cybersecurity|Enterprise,https://www.ycombinator.com/companies/metalware,220,False,sells_ai_to_industry,medium,Automated fuzzer sold to firmware/hardware companies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28779,Metoro,Summer 2023,S23,20232,AI SRE For Teams on Kubernetes,B2B,"B2B -> Engineering, Product and Design",Developer Tools|Kubernetes|DevOps|AI,https://www.ycombinator.com/companies/metoro,220,False,sells_ai_to_industry,high,AI SRE tool sold to teams running Kubernetes,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28930,Midrender,Summer 2023,S23,20232,Turn product features into launch videos,B2B,"B2B -> Engineering, Product and Design",Design|Design Tools|Video|Marketing|AI,https://www.ycombinator.com/companies/midrender,220,False,sells_ai_to_industry,high,AI visual editor sold to marketing/product teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29081,Minded,Summer 2023,S23,20232,Cursor for AI Agents,B2B,B2B,Artificial Intelligence|B2B|API|Customer Support|AI Assistant,https://www.ycombinator.com/companies/minded,220,False,sells_ai_to_industry,medium,AI-agent generator companies deploy for their own workflows,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29115,Mocha,Summer 2023,S23,20232,Build and publish web apps in minutes. No coding required.,B2B,B2B -> Infrastructure,Artificial Intelligence|No-code|Web Development,https://www.ycombinator.com/companies/mocha,220,False,sells_ai_to_industry,medium,AI coding agent sold to users to build their own apps,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29120,Morph,Summer 2023,S23,20232,Fast Models Optimized for Coding Agents,B2B,B2B -> Infrastructure,Artificial Intelligence|Developer Tools|Generative AI|API|AI,https://www.ycombinator.com/companies/morph,220,False,ai_infra,high,Specialized inference models built for agent workloads,chunk_17,ai_infra,,False,False,AI infrastructure
29045,Movley,Summer 2023,S23,20232,Your e-commerce brand's product quality control department.,B2B,B2B -> Supply Chain and Logistics,Artificial Intelligence|Logistics|Manufacturing|E-commerce|Supply Chain,https://www.ycombinator.com/companies/movley,220,False,full_stack_non_ai,low,Operates QC monitoring service for e-commerce brands; AI role unclear,chunk_17,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
29051,Nanograb,Summer 2023,S23,20232,Deliver genes to any cell with AI,Healthcare,Healthcare -> Drug Discovery and Delivery,AI-powered Drug Discovery|Nanomedicine|Biotech|Drug Delivery|Therapeutics,https://www.ycombinator.com/companies/nanograb,220,False,ai_other,high,"AI-driven computational drug-discovery R&D, not sold as tool or service",chunk_17,ai_other,,False,False,other AI
28745,Nectar,Summer 2023,S23,20232,Manage energy cost & usage with AI for facility & sustainability teams,Industrials,Industrials -> Energy,,https://www.ycombinator.com/companies/nectar,220,False,sells_ai_to_industry,high,AI energy-management agents sold to facility/sustainability teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29119,Nowadays,Summer 2023,S23,20232,AI-native platform for corporate meetings and events,B2B,B2B -> Operations,Artificial Intelligence|B2B|Logistics|Marketing|AI,https://www.ycombinator.com/companies/nowadays,220,False,full_stack_ai,medium,AI 'does the work' of sourcing/negotiating venues on clients' behalf,chunk_17,full_stack_ai,,True,True,full-stack AI startup
28891,Numen,Summer 2023,S23,20232,Engineering a future without cancer deaths.,Healthcare,Healthcare -> Diagnostics,Machine Learning|Biotech|Healthcare|Diagnostics|AI,https://www.ycombinator.com/companies/numen,220,False,unclear,low,Description empty,chunk_17,unclear,,False,False,unclear
28853,Obento Health,Summer 2023,S23,20232,CRM Co-Pilot for Medtech Sales,Healthcare,Healthcare -> Medical Devices,B2B|Medical Devices|Healthcare|CRM|AI,https://www.ycombinator.com/companies/obento-health,220,False,sells_ai_to_industry,high,CRM co-pilot sold to medtech sales reps,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28794,Ohmic Biosciences,Summer 2023,S23,20232,Genetically engineering plants for disease resistance.,Industrials,Industrials -> Agriculture,Synthetic Biology|Biotech|Climate|Agriculture|Genetic Engineering,https://www.ycombinator.com/companies/ohmic-biosciences,220,False,not_ai,high,Genetic engineering of crops via protein engineering; no AI,chunk_17,not_ai,,False,False,not AI
29128,Olio Labs,Summer 2023,S23,20232,Combination therapeutics for the world's toughest diseases,Healthcare,Healthcare -> Drug Discovery and Delivery,,https://www.ycombinator.com/companies/olio-labs,220,False,ai_other,high,"AI-driven combination-therapeutics R&D, not a tool or service sale",chunk_17,ai_other,,False,False,other AI
29124,Onward,Summer 2023,S23,20232,Intelligent meeting automation for ambitious teams.,B2B,B2B -> Productivity,,https://www.ycombinator.com/companies/onward,220,False,sells_ai_to_industry,medium,Meeting-automation software sold to teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29187,OpenPipe,Summer 2023,S23,20232,Turn expensive prompts into cheap fine-tuned models,B2B,"B2B -> Engineering, Product and Design",AIOps|Artificial Intelligence|Open Source,https://www.ycombinator.com/companies/openpipe,220,False,ai_infra,high,SDK for fine-tuning cheaper custom models from prompts,chunk_17,ai_infra,,False,False,AI infrastructure
28814,OpenTools,Summer 2023,S23,20232,The API for LLM tool use,B2B,"B2B -> Engineering, Product and Design",Marketplace|AI,https://www.ycombinator.com/companies/opentools,220,False,ai_infra,low,Thin description; API infra for LLM tool use,chunk_17,ai_infra,,False,False,AI infrastructure
29137,Opensteer,Summer 2023,S23,20232,Specialized agents for real work,B2B,B2B,Artificial Intelligence|Robotic Process Automation|B2B|API|Automation,https://www.ycombinator.com/companies/opensteer,220,False,sells_ai_to_industry,medium,Configurable AI agents sold to companies for their own use,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28776,Ora AI,Summer 2023,S23,20232,The AI Platform for Medical Education,Education,Education,Artificial Intelligence|Education|Healthcare,https://www.ycombinator.com/companies/ora-ai,220,False,sells_ai_to_industry,medium,AI education platform sold to medical schools,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29157,Orbio Earth,Summer 2023,S23,20232,Tracking methane emissions with satellites,B2B,B2B -> Analytics,Artificial Intelligence|Satellites|Analytics|Climate|Energy,https://www.ycombinator.com/companies/orbio-earth,220,False,sells_ai_to_industry,medium,Satellite emissions analytics sold to finance companies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28980,Osium AI,Summer 2023,S23,20232,Speed up materials innovation with Artificial Intelligence,B2B,B2B,,https://www.ycombinator.com/companies/osium-ai,220,False,sells_ai_to_industry,high,AI materials-design software sold to manufacturers,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28864,Outset,Summer 2023,S23,20232,AI-powered user interviews,B2B,B2B -> Analytics,SaaS|B2B|Market Research|Enterprise Software|AI,https://www.ycombinator.com/companies/outset,220,False,sells_ai_to_industry,high,LLM-led interview platform sold to researchers,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29087,ParadeDB,Summer 2023,S23,20232,"Unify application data, vectors, and full-text search in one Postgres",B2B,B2B,Developer Tools|Analytics|Open Source|Infrastructure|Databases,https://www.ycombinator.com/companies/paradedb,220,False,ai_infra,high,Postgres vector/full-text search infra for developers,chunk_17,ai_infra,,False,False,AI infrastructure
28846,Parea,Summer 2023,S23,20232,"Test, evaluate & observe your LLM applications",B2B,B2B -> Operations,Developer Tools|Generative AI|SaaS|DevOps|Monitoring,https://www.ycombinator.com/companies/parea,220,False,ai_infra,high,Test/eval/observability platform for LLM application developers,chunk_17,ai_infra,,False,False,AI infrastructure
28659,PeerDB,Summer 2023,S23,20232,"Fast, native ETL for Postgres 🐘 🚀",B2B,B2B -> Analytics,Developer Tools|Open Source|Data Engineering|Enterprise Software|Databases,https://www.ycombinator.com/companies/peerdb,220,False,not_ai,high,Postgres ETL infra; no AI,chunk_17,not_ai,,False,False,not AI
28966,Pincites,Summer 2023,S23,20232,Close deals faster with AI for contract negotiation,B2B,B2B -> Legal,Artificial Intelligence|B2B|Legal|LegalTech,https://www.ycombinator.com/companies/pincites,220,False,sells_ai_to_industry,high,LLM contract-review tool sold to legal teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28807,Pointhound,Summer 2023,S23,20232,Earn and redeem credit card points for free flights,Consumer,"Consumer -> Travel, Leisure and Tourism",Artificial Intelligence|Fintech|Consumer|Travel,https://www.ycombinator.com/companies/pointhound,220,False,not_ai,medium,Credit-card-points flight redemption tool; AI role unstated,chunk_17,not_ai,,False,False,not AI
29005,Proof of Human,Summer 2023,S23,20232,continuous human verification without CAPTCHAs or user friction,B2B,B2B -> Security,,https://www.ycombinator.com/companies/proof-of-human,220,False,sells_ai_to_industry,low,Bot-detection API sold to platforms; AI/ML role implied not stated,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28808,PropRise,Summer 2023,S23,20232,The AI platform for CRE investment teams,Real Estate and Construction,Real Estate and Construction,Machine Learning|SaaS|Real Estate|B2B|Analytics,https://www.ycombinator.com/companies/proprise,220,False,sells_ai_to_industry,high,AI underwriting platform sold to CRE investment teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28821,Prosper,Summer 2023,S23,20232,AI Phone Agents for Healthcare Operations,B2B,B2B,Health Tech|B2B|Healthcare|AI,https://www.ycombinator.com/companies/prosper,220,False,sells_ai_to_industry,high,AI phone agents sold to healthcare providers to deploy,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28849,Punchcard,Summer 2023,S23,20232,"Agentive assurance system for auditors, risk consultants, and clients.",B2B,B2B -> Finance and Accounting,SaaS|B2B|AI,https://www.ycombinator.com/companies/punchcard,220,False,sells_ai_to_industry,high,AI-agent assurance software sold to auditors/risk consultants,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29053,Pure,Summer 2023,S23,20232,Marketplace for Rare Coins & Precious Metals,Consumer,Consumer,Marketplace,https://www.ycombinator.com/companies/pure,220,False,not_ai,high,Rare coins/precious metals marketplace; no AI,chunk_17,not_ai,,False,False,not AI
29085,Quill Bills,Summer 2023,S23,20232,AI-Powered Medical Billing,Healthcare,Healthcare -> Healthcare IT,Artificial Intelligence|Healthcare|Health Insurance|Healthcare IT|Billing,https://www.ycombinator.com/companies/quill-bills,220,False,sells_ai_to_industry,high,Explicitly 'we sell this platform' to doctors and MSOs,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28992,Rankai,Summer 2023,S23,20232,RankAI grows your website on autopilot,B2B,B2B -> Marketing,Artificial Intelligence|SaaS|B2B|Marketing,https://www.ycombinator.com/companies/rankai,220,False,sells_ai_to_industry,high,AI SEO/content platform sold to startups and agencies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28997,Read Bean,Summer 2023,S23,20232,"Learn language with real-world content, at your level",Consumer,Consumer,AI-Enhanced Learning|Education|eLearning,https://www.ycombinator.com/companies/read-bean,220,False,ai_other,medium,Consumer language-learning app,chunk_17,ai_other,,False,False,other AI
28809,Readily,Summer 2023,S23,20232,AI Compliance Platform for Healthcare Organizations,Healthcare,Healthcare,B2B|Compliance|Healthcare|Regtech|AI,https://www.ycombinator.com/companies/readily,220,False,sells_ai_to_industry,high,AI compliance platform sold to healthcare organizations,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29078,RecipeUI,Summer 2023,S23,20232,The open source Postman alternative.,B2B,"B2B -> Engineering, Product and Design",Developer Tools|Open Source|API,https://www.ycombinator.com/companies/recipeui,220,False,not_ai,high,Open source API client; no AI,chunk_17,not_ai,,False,False,not AI
28799,Remy,Summer 2023,S23,20232,Making it simpler for medical clinics to work with insurance,Healthcare,Healthcare -> Healthcare Services,Generative AI|Health Insurance|Operations|AI,https://www.ycombinator.com/companies/remy,220,False,sells_ai_to_industry,high,"Automates insurance calls on practices' behalf, like an AI call center",chunk_17,full_stack_ai,automates insurance calls for practices; AI employee sold to clinics,True,False,sells AI to the industry
28882,Repaint,Summer 2023,S23,20232,Build a website by chatting with AI,B2B,"B2B -> Engineering, Product and Design",SaaS|Chatbot|Design|Web Development|AI,https://www.ycombinator.com/companies/repaint,220,False,sells_ai_to_industry,medium,AI website builder sold to general users/businesses,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28830,Revamp,Summer 2023,S23,20232,AI-Powered Customer Segmentation for eCommerce,B2B,B2B -> Analytics,,https://www.ycombinator.com/companies/revamp,220,False,sells_ai_to_industry,high,AI customer segmentation sold to e-commerce brands/agencies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28744,Reworkd,Summer 2023,S23,20232,The simplest way to extract web data at scale,B2B,B2B,Artificial Intelligence|Generative AI|B2B|Open Source,https://www.ycombinator.com/companies/reworkd,220,False,sells_ai_to_industry,medium,LLM web-extraction agents sold as a data service to customers,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28958,Rimward,Summer 2023,S23,20232,Low-false-positive intrusion detection for remote outdoor sites,B2B,B2B -> Security,Machine Learning|Computer Vision|B2B|Security|Enterprise,https://www.ycombinator.com/companies/rimward,220,False,sells_ai_to_industry,high,ML/CV intrusion detection sold to infrastructure operators,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29093,Roame,Summer 2023,S23,20232,Flight search engine using credit card points and miles,Consumer,"Consumer -> Travel, Leisure and Tourism",Artificial Intelligence|SaaS|Travel|Airlines|Consumer Finance,https://www.ycombinator.com/companies/roame,220,False,not_ai,medium,Points/miles flight search consumer tool; AI role unstated,chunk_17,not_ai,,False,False,not AI
28843,SID,Summer 2023,S23,20232,AI research lab for retrieval,B2B,"B2B -> Engineering, Product and Design",Artificial Intelligence|Infrastructure|AI,https://www.ycombinator.com/companies/sid,220,False,ai_infra,high,AI research lab training retrieval/reasoning models,chunk_17,ai_infra,,False,False,AI infrastructure
29107,Saatvy,Summer 2023,S23,20232,Root cause help for chronic conditions,Healthcare,Healthcare -> Consumer Health and Wellness,Consumer Health Services|Health & Wellness|AI,https://www.ycombinator.com/companies/saatvy,220,False,full_stack_non_ai,high,"Human Ayurvedic practitioners deliver the care, not AI",chunk_17,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
29000,SafetyKit,Summer 2023,S23,20232,"AI agents for risk, compliance, and safety",B2B,B2B,Fintech|Compliance|Trust & Safety,https://www.ycombinator.com/companies/safetykit,220,False,sells_ai_to_industry,high,Vertical AI agents sold to big tech/finance as paying customers,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29042,Santé,Summer 2023,S23,20232,All-in-one POS for liquor stores,B2B,B2B -> Retail,Fintech|SaaS|B2B|Retail,https://www.ycombinator.com/companies/sante,220,False,not_ai,medium,POS for liquor stores; no AI described,chunk_17,not_ai,,False,False,not AI
29019,Sendblue,Summer 2023,S23,20232,iMessage for Sales,B2B,B2B -> Sales,,https://www.ycombinator.com/companies/sendblue,220,False,not_ai,high,Virtual iMessage lines for sales outreach; no AI,chunk_17,not_ai,,False,False,not AI
28863,Serra,Summer 2023,S23,20232,Your 24/7 AI Recruiter,B2B,B2B -> Recruiting and Talent,Artificial Intelligence|Recruiting|HR Tech|Enterprise Software|AI Assistant,https://www.ycombinator.com/companies/serra,220,False,full_stack_ai,high,Companies 'hire' Serra to source/outreach; AI recruiter does the work,chunk_17,full_stack_ai,,True,True,full-stack AI startup
29104,Shadeform,Summer 2023,S23,20232,The GPU Cloud Marketplace,B2B,"B2B -> Engineering, Product and Design",,https://www.ycombinator.com/companies/shadeform,220,False,ai_infra,high,"GPU cloud marketplace/API, a direct AI-infra example",chunk_17,ai_infra,,False,False,AI infrastructure
28867,Shasta Health,Summer 2023,S23,20232,The last healthcare admin hire,Healthcare,Healthcare -> Healthcare Services,Health Tech|Digital Health|Healthcare|Healthcare IT|AI,https://www.ycombinator.com/companies/shasta-health,220,False,sells_ai_to_industry,high,AI agents run the clinic's front office/calls on its behalf,chunk_17,full_stack_ai,AI front-office agents sold to clinics,True,False,sells AI to the industry
28902,Sidenote,Summer 2023,S23,20232,"Meeting follow-up, automated",B2B,B2B -> Productivity,Productivity|Automation|AI,https://www.ycombinator.com/companies/sidenote,220,False,sells_ai_to_industry,medium,Meeting-notes automation tool sold to teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29010,Silimate,Summer 2023,S23,20232,"Fast, efficient agents for chip design and debug",B2B,"B2B -> Engineering, Product and Design",Artificial Intelligence|Developer Tools|B2B|Enterprise Software|Semiconductors,https://www.ycombinator.com/companies/silimate,220,False,sells_ai_to_industry,high,AI chip-design agents sold to chip companies/enterprises,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29113,Simbie AI,Summer 2023,S23,20232,We get patients to their next appointment,Healthcare,Healthcare,Artificial Intelligence|SaaS|Health Tech,https://www.ycombinator.com/companies/simbie-ai,220,False,unclear,low,Description empty,chunk_17,unclear,,False,False,unclear
29146,Singularity,Summer 2023,S23,20232,Building and Protecting an Exciting Future,Industrials,Industrials -> Aviation and Space,Hardware|Manufacturing|Aerospace,https://www.ycombinator.com/companies/singularity,220,False,not_ai,medium,Counter-weapon defense hardware; no AI described,chunk_17,not_ai,,False,False,not AI
28887,Skyvern,Summer 2023,S23,20232,Open Source AI Agent to automate browser workflows via an API,B2B,B2B -> Infrastructure,Artificial Intelligence|Robotic Process Automation|Workflow Automation|Open Source|API,https://www.ycombinator.com/companies/skyvern,220,False,sells_ai_to_industry,medium,Open source browser-automation agent sold/used by companies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28979,Slicker,Summer 2023,S23,20232,Recover payment failures and maximize subscription Revenue,Fintech,Fintech -> Payments,Artificial Intelligence|FinOps|SaaS|Payments|Subscriptions,https://www.ycombinator.com/companies/slicker,220,False,sells_ai_to_industry,high,AI-powered payment-retry engine sold to subscription businesses,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29080,Smobi,Summer 2023,S23,20232,Send texts your customers actually want over RCS,B2B,B2B -> Marketing,B2B|API|Marketing|SMS|Telecommunications,https://www.ycombinator.com/companies/smobi,220,False,sells_ai_to_industry,high,AI messaging platform sold to businesses,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28802,Sohar Health,Summer 2023,S23,20232,AI-powered insurance verification to boost patient conversion.,Healthcare,Healthcare -> Healthcare IT,Artificial Intelligence|Health Tech|Digital Health|API|Data Science,https://www.ycombinator.com/companies/sohar-health,220,False,sells_ai_to_industry,high,API-first AI verification platform integrated into providers' workflows,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28996,Sola,Summer 2023,S23,20232,Copilot for Robotic Process Automation,B2B,B2B,Artificial Intelligence|Robotic Process Automation|Workflow Automation|Automation,https://www.ycombinator.com/companies/sola,220,False,sells_ai_to_industry,high,AI copilot for RPA sold to automation teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28825,Solve Intelligence,Summer 2023,S23,20232,"AI patent drafting, prosecution, litigation and more for legal teams.",B2B,B2B -> Legal,,https://www.ycombinator.com/companies/solve-intelligence,220,False,sells_ai_to_industry,high,Explicitly 'selling their software' to IP firms and in-house teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28839,Spine AI,Summer 2023,S23,20232,Manage a swarm of AI agents to get real work done,B2B,"B2B -> Engineering, Product and Design",Artificial Intelligence|Generative AI|SaaS,https://www.ycombinator.com/companies/spine-ai,220,False,sells_ai_to_industry,low,"Agent-orchestration workspace sold broadly, not industry-specific",chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28793,Stellar Sleep,Summer 2023,S23,20232,"We help people with chronic insomnia sleep better, using psychology.",Healthcare,Healthcare,,https://www.ycombinator.com/companies/stellar-sleep,220,False,full_stack_non_ai,high,Delivers psychology-based insomnia treatment itself; no AI,chunk_17,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
29082,Strada,Summer 2023,S23,20232,AI agents that run insurance operations,B2B,B2B,SaaS|B2B|Insurance|AI,https://www.ycombinator.com/companies/strada,220,False,sells_ai_to_industry,high,AI agents deployed for insurance carriers and brokers as customers,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29118,Structured Labs,Summer 2023,S23,20232,The publishing layer for the agentic internet,B2B,"B2B -> Engineering, Product and Design",Artificial Intelligence|Developer Tools|Search,https://www.ycombinator.com/companies/structured-labs,220,False,sells_ai_to_industry,low,AI publishing/writing tool sold to developers,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28969,Studdy,Summer 2023,S23,20232,An AI math tutor for every student,Education,Education,AI-Enhanced Learning|Education|Consumer|Edtech|AI,https://www.ycombinator.com/companies/studdy,220,False,ai_other,medium,Consumer/student-facing AI tutor app,chunk_17,ai_other,,False,False,other AI
28837,Subsets,Summer 2023,S23,20232,AI-driven Retention Automation for subscription media businesses.,B2B,B2B,Machine Learning|B2B|Enterprise Software|AI,https://www.ycombinator.com/companies/subsets,220,False,sells_ai_to_industry,high,AI decisioning layer sold to subscription media businesses,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28921,Surface Labs,Summer 2023,S23,20232,Building the AI-powered marketing ops platform that turns website…,B2B,B2B -> Marketing,Sales|Marketing|Advertising|AI|Conversational AI,https://www.ycombinator.com/companies/surface-labs,220,False,sells_ai_to_industry,high,AI marketing-ops platform sold to B2B companies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29013,Sweep,Summer 2023,S23,20232,The best AI coding assistant for JetBrains,B2B,"B2B -> Engineering, Product and Design",Artificial Intelligence|Developer Tools|AI Assistant,https://www.ycombinator.com/companies/sweep,220,False,sells_ai_to_industry,high,AI coding assistant sold to developers via JetBrains,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28796,Sweetspot,Summer 2023,S23,20232,AI for Government Contracting.,B2B,"B2B -> Engineering, Product and Design",,https://www.ycombinator.com/companies/sweetspot,220,False,sells_ai_to_industry,high,AI government-sales platform sold to businesses,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28835,Synch,Summer 2023,S23,20232,Supercharging Sales,B2B,B2B -> Sales,Generative AI|SaaS|B2B,https://www.ycombinator.com/companies/synch,220,False,not_ai,low,Sales/ops platform; no AI described despite Generative AI tag,chunk_17,not_ai,,False,False,not AI
29026,SyntheticFi,Summer 2023,S23,20232,The cheapest way to borrow money,Fintech,Fintech,,https://www.ycombinator.com/companies/syntheticfi,220,False,not_ai,high,Lending via RIA partnerships; no AI,chunk_17,not_ai,,False,False,not AI
28826,Talc,Summer 2023,S23,20232,Event extraction for Medical Researchers,B2B,"B2B -> Engineering, Product and Design",Artificial Intelligence,https://www.ycombinator.com/companies/talc,220,False,sells_ai_to_industry,medium,Event-extraction tool sold to hospitals for EHR data,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29150,Tempo,Summer 2023,S23,20232,"Visual Editor for React, powered by AI",B2B,"B2B -> Engineering, Product and Design",Artificial Intelligence|Developer Tools|B2B|Design Tools|AI,https://www.ycombinator.com/companies/tempo-2,220,False,sells_ai_to_industry,high,AI visual code editor sold to product/design/eng teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28860,Terminal,Summer 2023,S23,20232,Plaid for Telematics Data in Commercial Trucking,B2B,B2B -> Supply Chain and Logistics,Developer Tools|Logistics|API|Supply Chain|Transportation,https://www.ycombinator.com/companies/terminal,220,False,not_ai,medium,Telematics data infra for insurers/fleets; no AI described,chunk_17,not_ai,,False,False,not AI
29073,Terracotta AI,Summer 2023,S23,20232,AI-powered Infrastructure as Code PR reviews,B2B,B2B -> Infrastructure,Artificial Intelligence|Developer Tools|DevOps|Infrastructure,https://www.ycombinator.com/companies/terracotta-ai,220,False,sells_ai_to_industry,high,AI IaC PR-review tool sold to dev teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29079,Tiptap,Summer 2023,S23,20232,The open-source document editor for humans and AI agents.,B2B,"B2B -> Engineering, Product and Design",Artificial Intelligence|Developer Tools|Open Source,https://www.ycombinator.com/companies/tiptap,220,False,not_ai,medium,Open source document editor; AI role not described as core,chunk_17,not_ai,,False,False,not AI
28968,Trainy,Summer 2023,S23,20232,Infrastructure for managing GPU clusters for training/serving.,B2B,B2B,Developer Tools|Machine Learning|SaaS|Infrastructure,https://www.ycombinator.com/companies/trainy,220,False,ai_infra,high,GPU cluster scheduling/management infra for AI training,chunk_17,ai_infra,,False,False,AI infrastructure
29090,Trayd,Summer 2023,S23,20232,A construction payroll and compliance platform built for specialty…,B2B,B2B -> Finance and Accounting,Fintech|SaaS|Construction|Proptech|Payroll,https://www.ycombinator.com/companies/trayd,220,False,not_ai,medium,Construction payroll/compliance platform; no AI described,chunk_17,not_ai,,False,False,not AI
28660,Tremor,Summer 2023,S23,20232,The UI toolkit for Dashboards,B2B,"B2B -> Engineering, Product and Design",Data Visualization|Web Development,https://www.ycombinator.com/companies/tremor,220,False,not_ai,high,Dashboard UI component library; no AI,chunk_17,not_ai,,False,False,not AI
28777,Twenty,Summer 2023,S23,20232,Open Source CRM,B2B,B2B,SaaS|B2B|Open Source|Sales|CRM,https://www.ycombinator.com/companies/twenty,220,False,not_ai,high,Open source CRM; no AI,chunk_17,not_ai,,False,False,not AI
29117,Twine,Summer 2023,S23,20232,ai revenue engine for service businesses,B2B,B2B -> Sales,Artificial Intelligence|Sales|Sales Enablement|Marketing|SMB,https://www.ycombinator.com/companies/twine,220,False,sells_ai_to_industry,high,AI revenue engine sold to service businesses to run themselves,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28920,Unhaze,Summer 2023,S23,20232,The right leads at the right time for B2B sales,B2B,B2B -> Sales,SaaS|B2B|Sales|AI,https://www.ycombinator.com/companies/unhaze,220,False,sells_ai_to_industry,low,Lead-scoring tool sold to sales teams; AI role thin,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28926,Upstream,Summer 2023,S23,20232,The first inbox designed for humans and agents,B2B,B2B -> Productivity,,https://www.ycombinator.com/companies/upstream,220,False,sells_ai_to_industry,medium,Agentic inbox tool sold to individuals/teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28994,Vango AI,Summer 2023,S23,20232,Development platform that makes it 10x easier to improve visual models,B2B,"B2B -> Engineering, Product and Design",Developer Tools|Generative AI|Design|Gaming|AI,https://www.ycombinator.com/companies/vango-ai,220,False,ai_infra,high,Dev platform for evaluating/improving generative visual models,chunk_17,ai_infra,,False,False,AI infrastructure
28977,VaultPay,Summer 2023,S23,20232,Digital banking platform for the 30 million smartphone users in DRC.,Fintech,Fintech,Fintech|Payments|B2B|Neobank,https://www.ycombinator.com/companies/vaultpay,220,False,not_ai,high,Digital banking platform for DRC; no AI,chunk_17,not_ai,,False,False,not AI
